pair,ts,net_frac,gross_frac,exit_type,mfe,mae,tp_frac,lev,hold_min,regime,atr_frac,armed,post_arm_dd
BTCUSDT,2026-09-06 23:56:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004459375537781127,0.0016286198132948976,0.006,10,52.0,CHOP,0.0008317683119966703,False,0.0
NEARUSDT,2026-09-07 00:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0032046014790468483,0.004478225143796183,0.006,10,29.0,CHOP,0.002021950933208115,False,0.0
XRPUSDT,2026-09-07 01:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0034766567333616464,0.011707109408258805,0.006,10,190.0,CHOP,0.00145451965375339,False,0.0
ETHUSDT,2026-09-07 01:44:00+00:00,0.004600000000000001,0.006,TP,0.006131112711415907,0.0033022865350261924,0.006,10,107.0,CHOP,0.0010293357857026155,False,0.0
ETHUSDT,2026-09-07 01:44:00+00:00,0.004600000000000001,0.006,TP,0.006004560123195009,0.003430040308942334,0.006,10,97.0,CHOP,0.0009299877271179346,False,0.0
SOLUSDT,2026-09-07 04:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0035618029961048277,0.02201841852137556,0.006,10,1219.0,CHOP,0.0007251493494743608,False,0.0
BTCUSDT,2026-09-07 04:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0037133597010268644,0.007230026597377419,0.006,10,157.0,CHOP,0.0004324020164681428,False,0.0
ETHUSDT,2026-09-07 05:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004932739008179923,0.012877044989775146,0.006,10,215.0,CHOP,0.0010179301782062343,False,0.0
BTCUSDT,2026-09-07 05:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0044617532699279695,0.006768390800999292,0.006,10,198.0,CHOP,0.0004027760509700015,False,0.0
ETHUSDT,2026-09-07 05:25:00+00:00,0.004600000000000001,0.006,TP,0.006173729220716855,0.0025423593094391233,0.006,10,64.0,CHOP,0.00047787203667861024,False,0.0
ETHUSDT,2026-09-07 05:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004838064774090328,0.0005917632946821344,0.006,10,43.0,CHOP,0.0006748729079796554,False,0.0
BTCUSDT,2026-09-07 07:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0030129451098693224,0.0038710941966255247,0.006,10,210.0,CHOP,0.0004764603118163134,False,0.0
BTCUSDT,2026-09-07 07:33:00+00:00,0.004600000000000001,0.006,TP,0.00809358941104375,0.0,0.006,10,101.0,CHOP,0.0002961724212189884,False,0.0
BTCUSDT,2026-09-07 07:40:00+00:00,0.004600000000000001,0.006,TP,0.006324811028520122,0.012223611538727336,0.006,10,1003.0,CHOP,0.0005462916170357583,False,0.0
BTCUSDT,2026-09-07 07:41:00+00:00,0.004600000000000001,0.006,TP,0.007688825740906062,0.012789981265167005,0.006,10,1027.0,CHOP,0.000981378330462372,False,0.0
BTCUSDT,2026-09-07 07:41:00+00:00,0.004600000000000001,0.006,TP,0.006462066048282358,0.014042058192585357,0.006,10,999.0,CHOP,0.0006110286214978483,False,0.0
BTCUSDT,2026-09-07 07:41:00+00:00,0.004600000000000001,0.006,TP,0.007098310722827412,0.00011574700221551198,0.006,10,10.0,CHOP,0.0006510768874624608,False,0.0
ETHUSDT,2026-09-07 07:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005224420849420945,0.0005228442728441631,0.006,10,9.0,CHOP,0.0014576438683581608,False,0.0
SOLUSDT,2026-09-07 14:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0034976762014279055,0.015293948541037702,0.006,10,404.0,TREND,0.0016365839134274036,False,0.0
SOLUSDT,2026-09-07 14:50:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004977314930030536,0.014137488753182511,0.006,10,421.0,TREND,0.0017099264615393257,False,0.0
BTCUSDT,2026-09-07 14:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003673546676765764,0.005078583601590645,0.006,10,430.0,TREND,0.0012919631022263126,False,0.0
BTCUSDT,2026-09-07 14:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004134927074119509,0.004613150254190204,0.006,10,429.0,TREND,0.0012489141738104195,False,0.0
BTCUSDT,2026-09-07 14:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004648605292297211,0.00409495968097902,0.006,10,426.0,TREND,0.0010363063964535049,False,0.0
BTCUSDT,2026-09-07 15:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0035977275113566773,0.002531312500079138,0.006,10,44.0,CHOP,0.0006577219850101733,False,0.0
NEARUSDT,2026-09-07 15:28:00+00:00,0.004600000000000001,0.006,TP,0.006103025905851213,0.0015364261021721664,0.006,10,9.0,CHOP,0.002621679460055992,False,0.0
SOLUSDT,2026-09-07 15:33:00+00:00,0.004600000000000001,0.006,TP,0.00696011136178187,0.00025920414726622967,0.006,10,5.0,CHOP,0.001294649285817148,False,0.0
XRPUSDT,2026-09-07 15:40:00+00:00,0.004600000000000001,0.006,TP,0.00829486439699947,0.0009376803231389619,0.006,10,7.0,CHOP,0.0013137828703321992,False,0.0
NEARUSDT,2026-09-07 15:43:00+00:00,-0.0264,-0.025,MAE_KILL,0.0019488222335199042,0.02554651753940002,0.006,10,47.0,CHOP,0.00221209480233375,False,0.0
NEARUSDT,2026-09-07 15:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004630431019560296,0.0026830534879696234,0.006,10,9.0,CHOP,0.0030354360889240676,False,0.0
SOLUSDT,2026-09-07 15:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004394881028440957,0.0007647480203674035,0.006,10,10.0,CHOP,0.0015087524235459628,False,0.0
ETHUSDT,2026-09-07 18:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0059265701183300115,0.0077907018878863275,0.006,10,221.0,CHOP,0.0007042978561621568,False,0.0
NEARUSDT,2026-09-07 22:36:00+00:00,0.004600000000000001,0.006,TP,0.009378407851690328,0.019105779716466768,0.006,10,397.0,CHOP,0.0030472036142701734,False,0.0
NEARUSDT,2026-09-07 22:40:00+00:00,0.004600000000000001,0.006,TP,0.006230256230256129,0.0006581256581256831,0.006,10,2.0,CHOP,0.0020213859499573997,False,0.0
BTCUSDT,2026-09-07 23:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004570511037499684,0.0037373252079804515,0.006,10,272.0,CHOP,0.0001972336713277688,False,0.0
NEARUSDT,2026-09-07 23:08:00+00:00,0.004600000000000001,0.006,TP,0.006278887241649841,0.0026162030173542457,0.006,10,5.0,CHOP,0.0017223336530914905,False,0.0
BTCUSDT,2026-09-08 01:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003419138079118844,0.006658919820138396,0.006,10,636.0,CHOP,0.0004142878795533879,False,0.0
BTCUSDT,2026-09-08 02:30:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0049237165335214075,0.002092642748581934,0.006,10,201.0,CHOP,0.0005579778550167865,False,0.0
NEARUSDT,2026-09-08 02:47:00+00:00,0.004600000000000001,0.006,TP,0.006097037355088111,0.002275654787462275,0.006,10,17.0,CHOP,0.0016653376679138948,False,0.0
NEARUSDT,2026-09-08 02:59:00+00:00,-0.0264,-0.025,MAE_KILL,0.00012716174974575662,0.027043065445913905,0.006,10,85.0,CHOP,0.0012140919440003816,False,0.0
BTCUSDT,2026-09-08 05:00:00+00:00,0.004600000000000001,0.006,TP,0.0075078472742809675,0.00024271875343708266,0.006,10,133.0,CHOP,0.00041834672048857656,False,0.0
BTCUSDT,2026-09-08 05:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004954316110462545,0.0009328157220007101,0.006,10,139.0,CHOP,0.000462786681955282,False,0.0
ETHUSDT,2026-09-08 06:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0035756516685700513,0.011752028960357038,0.006,10,449.0,CHOP,0.0010025892053601134,False,0.0
ETHUSDT,2026-09-08 06:22:00+00:00,0.004600000000000001,0.006,TP,0.007031628207197147,0.0020937550427624655,0.006,10,82.0,CHOP,0.0005489407316904413,False,0.0
XRPUSDT,2026-09-08 06:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004901960784313666,0.0012975778546712976,0.006,10,14.0,CHOP,0.001184297248311073,False,0.0
BTCUSDT,2026-09-08 06:53:00+00:00,0.004600000000000001,0.006,TP,0.0060835439501124,0.00938567636562226,0.006,10,910.0,CHOP,0.0008747929363396201,False,0.0
BTCUSDT,2026-09-08 07:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003352803142376093,0.0020532571545171657,0.006,10,90.0,TREND,0.0007910596774546249,False,0.0
BTCUSDT,2026-09-08 07:56:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0037873090092316935,0.0016163944206348162,0.006,10,94.0,TREND,0.000772595012341475,False,0.0
NEARUSDT,2026-09-08 08:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004833002502804718,0.012211961681194533,0.006,10,52.0,CHOP,0.002536709859571689,False,0.0
SOLUSDT,2026-09-08 09:41:00+00:00,0.004600000000000001,0.006,TP,0.006086787690515438,0.0013202601689157353,0.006,10,53.0,CHOP,0.0008584464753768898,False,0.0
XRPUSDT,2026-09-08 10:20:00+00:00,0.004600000000000001,0.006,TP,0.006888633754305434,0.009471871412169833,0.006,10,301.0,CHOP,0.0012762424143021231,False,0.0
BTCUSDT,2026-09-08 10:27:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0035182858108510867,0.0008652772254206736,0.006,10,45.0,CHOP,0.000510235846582215,False,0.0
ETHUSDT,2026-09-08 13:39:00+00:00,0.004600000000000001,0.006,TP,0.007698894881878499,0.01423301230930327,0.006,10,405.0,TREND,0.0008114017160320045,False,0.0
BTCUSDT,2026-09-08 13:39:00+00:00,0.004600000000000001,0.006,TP,0.0060056071065924645,0.00876828855524405,0.006,10,345.0,CHOP,0.0006558654294417614,False,0.0
XRPUSDT,2026-09-08 16:01:00+00:00,-0.0414,-0.04,MAE_KILL,0.0025243418680130246,0.0421925712225027,0.006,10,140.0,CHOP,0.001864921951470839,False,0.0
SOLUSDT,2026-09-08 16:40:00+00:00,0.004600000000000001,0.006,TP,0.007218030659810705,0.005122783411024088,0.006,10,39.0,CHOP,0.0013544963374364206,False,0.0
BTCUSDT,2026-09-08 23:40:00+00:00,-0.02501888066177688,-0.02361888066177688,MAX_AGE,0.002877344924057159,0.03375495380186792,0.006,10,2880.0,CHOP,0.0006746472953544465,False,0.0
NEARUSDT,2026-09-09 00:03:00+00:00,0.004600000000000001,0.006,TP,0.006737787759685595,0.0047078132423445575,0.006,10,23.0,CHOP,0.0018078496461427188,False,0.0
ETHUSDT,2026-09-09 01:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004079565596601153,0.0005506408736300681,0.006,10,73.0,CHOP,0.0003789603509861555,False,0.0
ETHUSDT,2026-09-09 05:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0045570834665814245,0.010881036136872323,0.006,10,741.0,CHOP,0.0009625268399653064,False,0.0
BTCUSDT,2026-09-09 05:06:00+00:00,-0.00892220273183316,-0.00752220273183316,MAX_AGE,0.0025170206305350717,0.026241759455138992,0.006,10,2880.0,CHOP,0.0003752587017536794,False,0.0
BTCUSDT,2026-09-09 05:14:00+00:00,0.004600000000000001,0.006,TP,0.006549525632109697,0.015147285011599116,0.006,10,1127.0,CHOP,0.0005894699973095941,False,0.0
BTCUSDT,2026-09-09 05:26:00+00:00,-0.010257318249583444,-0.008857318249583444,MAX_AGE,0.00017539244058581075,0.027749589706969342,0.006,10,2880.0,CHOP,0.0004754387943022409,False,0.0
SOLUSDT,2026-09-09 05:27:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00390433890045385,0.0019377799948197788,0.006,10,26.0,CHOP,0.0007749749554954604,False,0.0
BTCUSDT,2026-09-09 05:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0054939832328954625,0.016456602601879488,0.006,10,1150.0,CHOP,0.0005198870605786456,False,0.0
XRPUSDT,2026-09-09 05:46:00+00:00,0.004600000000000001,0.006,TP,0.006009363426734638,0.0009083921459016539,0.006,10,20.0,CHOP,0.0010780917775537332,False,0.0
ETHUSDT,2026-09-09 06:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005519257496126201,0.002567932395086118,0.006,10,69.0,CHOP,0.0007456759920856625,False,0.0
NEARUSDT,2026-09-09 06:19:00+00:00,0.004600000000000001,0.006,TP,0.008736587641545423,0.019466474405191083,0.006,10,51.0,CHOP,0.0029869193531774584,False,0.0
XRPUSDT,2026-09-09 06:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0047442963789855,0.00781413521244687,0.006,10,78.0,CHOP,0.0009568328831567785,False,0.0
SOLUSDT,2026-09-09 07:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004912502030946811,0.028653076048207556,0.006,10,2420.0,CHOP,0.0011523490033683015,False,0.0
BTCUSDT,2026-09-09 07:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0037700723788131195,0.0,0.006,10,78.0,CHOP,0.0005804975584955286,False,0.0
BTCUSDT,2026-09-09 08:28:00+00:00,0.004600000000000001,0.006,TP,0.006942224367536177,0.0007973322853867223,0.006,10,128.0,CHOP,0.0005797221269005716,False,0.0
BTCUSDT,2026-09-09 08:36:00+00:00,0.004600000000000001,0.006,TP,0.0065211299252456575,0.000985869622844799,0.006,10,82.0,CHOP,0.0005484767620052296,False,0.0
ETHUSDT,2026-09-09 08:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004003772939111586,0.0019620875337794624,0.006,10,71.0,CHOP,0.0006475855407054784,False,0.0
XRPUSDT,2026-09-09 08:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003541420734671122,0.001249913200472206,0.006,10,31.0,TREND,0.0007340760066265203,False,0.0
SOLUSDT,2026-09-09 09:35:00+00:00,0.004600000000000001,0.006,TP,0.0065708418891170664,0.001346640561577817,0.006,10,51.0,TREND,0.0007851992332198891,False,0.0
ETHUSDT,2026-09-09 10:52:00+00:00,0.004600000000000001,0.006,TP,0.006503101386714205,0.010179115594228927,0.006,10,259.0,CHOP,0.0005729113334617952,False,0.0
BTCUSDT,2026-09-09 10:53:00+00:00,0.004600000000000001,0.006,TP,0.006173726676752359,0.000151285930408472,0.006,10,77.0,CHOP,0.0002794287155104256,False,0.0
NEARUSDT,2026-09-09 11:02:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004817374136229018,0.006396841066140174,0.006,10,10.0,TREND,0.0034494429558595543,False,0.0
SOLUSDT,2026-09-09 11:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003059609296579485,0.0017469693459964228,0.006,10,15.0,CHOP,0.0007025105617878218,False,0.0
BTCUSDT,2026-09-09 11:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0032205119892202497,0.009794510312476972,0.006,10,339.0,TREND,0.000552521971522855,False,0.0
NEARUSDT,2026-09-09 11:16:00+00:00,0.004600000000000001,0.006,TP,0.006280308450592271,0.0014707051434930498,0.006,10,5.0,TREND,0.003690958854326356,False,0.0
BTCUSDT,2026-09-09 15:02:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0033257946962326314,0.011386597630846899,0.006,10,554.0,CHOP,0.0004922371849360276,False,0.0
BTCUSDT,2026-09-09 15:02:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0032322350753319876,0.01038425287545881,0.006,10,233.0,CHOP,0.0005446558936370594,False,0.0
BTCUSDT,2026-09-09 15:08:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0030216127301804277,0.013594079317016295,0.006,10,828.0,CHOP,0.0005618648829363573,False,0.0
XRPUSDT,2026-09-09 15:08:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003528332510055829,0.015312963093641982,0.006,10,232.0,CHOP,0.0008467998024133756,False,0.0
BTCUSDT,2026-09-09 15:11:00+00:00,0.004600000000000001,0.006,TP,0.007594243188263202,0.0006683644222135049,0.006,10,8.0,CHOP,0.0020297334296714657,False,0.0
NEARUSDT,2026-09-09 15:11:00+00:00,0.00718138911236263,0.00858138911236263,TP,0.014979121173811406,0.00015323909129217177,0.00858138911236263,10,6.0,TREND,0.005363368195226643,False,0.0
BTCUSDT,2026-09-09 15:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0046998518179332096,0.0004082956518421743,0.006,10,8.0,CHOP,0.002494746396068529,False,0.0
SOLUSDT,2026-09-09 15:22:00+00:00,0.004600000000000001,0.006,TP,0.006762739736691097,0.0020628788837099617,0.006,10,8.0,CHOP,0.002908742630837807,False,0.0
BTCUSDT,2026-09-09 15:22:00+00:00,0.004600000000000001,0.006,TP,0.006475917601900282,1.2722824365967052e-06,0.006,10,6.0,CHOP,0.001941957384718029,False,0.0
BTCUSDT,2026-09-09 15:24:00+00:00,0.004600000000000001,0.006,TP,0.006051681949785507,0.00032481138648606303,0.006,10,5.0,CHOP,0.0015433544955078702,False,0.0
BTCUSDT,2026-09-09 15:28:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004026931299658572,0.003210057755512301,0.006,10,16.0,CHOP,0.0028751031348433734,False,0.0
ETHUSDT,2026-09-09 15:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005582047233946631,0.014917678899378147,0.006,10,268.0,CHOP,0.0007364482023759372,False,0.0
XRPUSDT,2026-09-09 19:50:00+00:00,0.004600000000000001,0.006,TP,0.008069653854321566,0.007998867417002807,0.006,10,258.0,CHOP,0.001976964070826905,False,0.0
BTCUSDT,2026-09-09 20:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003000641991885009,0.007183161688783303,0.006,10,272.0,CHOP,0.0013248261963321188,False,0.0
ETHUSDT,2026-09-09 20:29:00+00:00,0.004600000000000001,0.006,TP,0.008080203501421525,0.010623971270387543,0.006,10,306.0,CHOP,0.0019045038497380081,False,0.0
BTCUSDT,2026-09-09 20:30:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0034685660402948063,0.009641871515920619,0.006,10,305.0,CHOP,0.001411955138392623,False,0.0
BTCUSDT,2026-09-09 20:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0044277197754439765,0.008670099086846744,0.006,10,304.0,CHOP,0.001384940639923111,False,0.0
BTCUSDT,2026-09-09 20:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005058504930764907,0.0003576720658116601,0.006,10,40.0,CHOP,0.0006147032416768091,False,0.0
BTCUSDT,2026-09-09 20:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00441881184195554,0.0010008474608768716,0.006,10,30.0,CHOP,0.0006443149545162968,False,0.0
BTCUSDT,2026-09-09 23:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005735827045115384,0.0018560849782474932,0.006,10,154.0,CHOP,0.0008902154151357064,False,0.0
BTCUSDT,2026-09-10 00:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003384365588313668,0.0004084799934437576,0.006,10,70.0,TREND,0.0004407669253036232,False,0.0
XRPUSDT,2026-09-10 01:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005384836300976495,0.0011487650775416757,0.006,10,47.0,CHOP,0.0007025929268893221,False,0.0
ETHUSDT,2026-09-10 01:12:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003884682845418847,0.01097352015457722,0.006,10,271.0,CHOP,0.0010639042769704345,False,0.0
ETHUSDT,2026-09-10 01:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00470678855938221,0.01016358218636619,0.006,10,279.0,CHOP,0.0012929624041861443,False,0.0
BTCUSDT,2026-09-10 01:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004275743271390745,0.0,0.006,10,23.0,CHOP,0.0007538503048078053,False,0.0
NEARUSDT,2026-09-10 01:46:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0037243185724810134,0.0018416959973807689,0.006,10,4.0,CHOP,0.002756697342111098,False,0.0
BTCUSDT,2026-09-10 03:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0033603266799716864,0.006890586230071256,0.006,10,391.0,CHOP,0.0009262345321844771,False,0.0
BTCUSDT,2026-09-10 03:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0031731918937976385,0.00707580913838398,0.006,10,388.0,CHOP,0.0007838995732578753,False,0.0
NEARUSDT,2026-09-10 03:25:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005769766423938545,0.0036210258246787267,0.006,10,18.0,CHOP,0.003635237072028283,False,0.0
ETHUSDT,2026-09-10 06:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0031109351390225496,0.0018301995038663452,0.006,10,175.0,CHOP,0.0005500410366397598,False,0.0
BTCUSDT,2026-09-10 06:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0038124576836323157,0.0,0.006,10,41.0,CHOP,0.0003965466018761319,False,0.0
ETHUSDT,2026-09-10 07:46:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0038142465952893593,0.004752640243335181,0.006,10,261.0,TREND,0.0003883008198810167,False,0.0
NEARUSDT,2026-09-10 09:40:00+00:00,0.004969230404420052,0.006369230404420051,TP,0.008382438376628764,0.011287243754668299,0.006369230404420051,10,114.0,CHOP,0.003980769002762532,False,0.0
NEARUSDT,2026-09-10 09:42:00+00:00,0.004600000000000001,0.006,TP,0.007929221267005961,0.0003338619480844303,0.006,10,2.0,CHOP,0.0019793244065007365,False,0.0
BTCUSDT,2026-09-10 11:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00365486479309404,0.0008864554482373626,0.006,10,90.0,CHOP,0.000490052071239719,False,0.0
ETHUSDT,2026-09-10 12:30:00+00:00,0.004600000000000001,0.006,TP,0.007485005607658954,0.009402987500609476,0.006,10,644.0,CHOP,0.0010672547549000252,False,0.0
ETHUSDT,2026-09-10 12:30:00+00:00,0.004600000000000001,0.006,TP,0.007271204971569497,0.003332804961815108,0.006,10,77.0,CHOP,0.0007501714304294294,False,0.0
NEARUSDT,2026-09-10 12:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003859721934011241,0.0035692052293006603,0.006,10,2.0,CHOP,0.0027984466249666444,False,0.0
BTCUSDT,2026-09-10 12:38:00+00:00,0.004600000000000001,0.006,TP,0.008265952051814688,0.026306373097942946,0.006,10,2815.0,CHOP,0.0013787925759783778,False,0.0
BTCUSDT,2026-09-10 12:46:00+00:00,0.004600000000000001,0.006,TP,0.006765994288446455,0.0011526483776344487,0.006,10,11.0,CHOP,0.001524527006197038,False,0.0
BTCUSDT,2026-09-10 12:47:00+00:00,0.004600000000000001,0.006,TP,0.006015273632034563,0.0020483323409493178,0.006,10,8.0,CHOP,0.0020308196831895185,False,0.0
NEARUSDT,2026-09-10 12:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00365024058403846,0.023809523809523767,0.006257555286923137,10,16.0,CHOP,0.003910972054326961,False,0.0
SOLUSDT,2026-09-10 12:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0030277646013947617,0.0016450854334244694,0.006,10,2.0,CHOP,0.0032490797758300796,False,0.0
BTCUSDT,2026-09-10 12:58:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0033137937803639087,0.002486970381261828,0.006,10,11.0,TREND,0.0019322261105703742,False,0.0
BTCUSDT,2026-09-10 13:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004553557864722808,0.0012399908071885708,0.006,10,12.0,TREND,0.0018696316142194844,False,0.0
BTCUSDT,2026-09-10 13:22:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0032831484965336224,0.0013901736807641538,0.006,10,21.0,TREND,0.001374582947895741,False,0.0
SOLUSDT,2026-09-10 13:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0031585406335188273,0.002404112138251437,0.006,10,27.0,TREND,0.0017258449958398462,False,0.0
ETHUSDT,2026-09-10 14:02:00+00:00,0.004600000000000001,0.006,TP,0.0061648467654141035,0.0,0.006,10,11.0,CHOP,0.0012892276298240462,False,0.0
BTCUSDT,2026-09-10 17:38:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0032509887561343914,0.006389383554552382,0.006,10,216.0,CHOP,0.0010540199555687912,False,0.0
