pair,ts,net_frac,exit_type,variant,k,mfe_frac,hold_min
ETHUSDT,2026-08-21 02:41:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0015573613969572543,8.0
BTCUSDT,2026-08-21 02:52:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.004774268977685666,13.0
BTCUSDT,2026-08-21 02:54:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0015642749149383556,2.0
BTCUSDT,2026-08-21 03:00:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.004506947206054135,17.0
XRPUSDT,2026-08-21 03:07:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004343442177925873,7.0
BTCUSDT,2026-08-21 03:08:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0022140757141301194,14.0
BTCUSDT,2026-08-21 05:04:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0018276292180548423,153.0
BTCUSDT,2026-08-21 05:19:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0018369665629611551,205.0
BTCUSDT,2026-08-21 05:19:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003088470595739853,203.0
ETHUSDT,2026-08-21 05:19:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0018198014762025806,158.0
BTCUSDT,2026-08-21 05:21:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0017013505963354826,2.0
XRPUSDT,2026-08-21 05:28:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002369668246445576,24.0
XRPUSDT,2026-08-21 05:28:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0020645358617526737,3.0
XRPUSDT,2026-08-21 05:34:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003207331042382744,6.0
NEARUSDT,2026-08-21 05:40:00+00:00,0.0014519850639723227,LADDER_RATCHET,ladder,2.0,0.004777332381527732,10.0
BTCUSDT,2026-08-21 05:52:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.001629341977085435,12.0
BTCUSDT,2026-08-21 05:57:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.001813088506612792,34.0
BTCUSDT,2026-08-21 06:01:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0015945638781493742,7.0
SOLUSDT,2026-08-21 06:03:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.007117083213423955,6.0
ETHUSDT,2026-08-21 06:07:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.005113619555157322,6.0
BTCUSDT,2026-08-21 06:09:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0018816797641133004,48.0
NEARUSDT,2026-08-21 06:22:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.006000109092892543,15.0
BTCUSDT,2026-08-21 06:25:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.001637301206229343,51.0
BTCUSDT,2026-08-21 06:34:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0030718380361457087,30.0
BTCUSDT,2026-08-21 06:37:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002287498542150292,285.0
BTCUSDT,2026-08-21 06:41:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0015583639031061228,6.0
ETHUSDT,2026-08-21 06:42:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0020943292657180407,5.0
SOLUSDT,2026-08-21 06:48:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.005110581453356228,5.0
ETHUSDT,2026-08-21 06:50:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.004972273255912025,41.0
XRPUSDT,2026-08-21 07:01:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0036863528146840775,13.0
ETHUSDT,2026-08-21 07:03:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0020518740730753214,13.0
BTCUSDT,2026-08-21 07:03:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003025406539003717,2.0
BTCUSDT,2026-08-21 07:05:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004096868774447188,24.0
BTCUSDT,2026-08-21 07:13:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.004797215816531657,8.0
BTCUSDT,2026-08-21 07:13:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002148308454365183,4.0
BTCUSDT,2026-08-21 07:15:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.008901556386860186,12.0
BTCUSDT,2026-08-21 07:15:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.007631787032156113,2.0
ETHUSDT,2026-08-21 07:17:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.005282332275469398,2.0
BTCUSDT,2026-08-21 07:31:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0018024697503396768,10.0
BTCUSDT,2026-08-21 07:34:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002245940282870613,3.0
BTCUSDT,2026-08-21 07:41:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0015385259456177033,22.0
BTCUSDT,2026-08-21 07:44:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.00338045241634429,27.0
BTCUSDT,2026-08-21 07:44:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.00399944582842116,3.0
XRPUSDT,2026-08-21 08:02:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.008363111077320856,16.0
BTCUSDT,2026-08-21 08:05:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002546918815983156,21.0
XRPUSDT,2026-08-21 08:06:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003545029416201483,3.0
BTCUSDT,2026-08-21 08:10:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0037827430634472313,5.0
NEARUSDT,2026-08-21 08:12:00+00:00,0.002736833136519232,LADDER_RATCHET,ladder,2.0,0.005859579365909856,4.0
BTCUSDT,2026-08-21 08:14:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.00702216427640164,4.0
XRPUSDT,2026-08-21 08:20:00+00:00,0.003620828911059239,LADDER_RATCHET,ladder,2.0,0.007875185735512586,7.0
SOLUSDT,2026-08-21 08:25:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.006811854166895928,9.0
BTCUSDT,2026-08-21 08:26:00+00:00,-0.0414,MAE_KILL,ladder,2.0,0.0003888935239135093,317.0
BTCUSDT,2026-08-21 08:27:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004113534592206292,7.0
BTCUSDT,2026-08-21 08:33:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.006547171697111648,5.0
BTCUSDT,2026-08-21 08:35:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.0071840384670247455,9.0
ETHUSDT,2026-08-21 08:36:00+00:00,-0.0414,MAE_KILL,ladder,2.0,0.0008004292031188026,615.0
SOLUSDT,2026-08-21 08:38:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.006121313299944273,5.0
XRPUSDT,2026-08-21 08:42:00+00:00,0.0019951411349602988,LADDER_RATCHET,ladder,2.0,0.004042928550426227,7.0
ETHUSDT,2026-08-21 08:42:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003809674162764742,2.0
BTCUSDT,2026-08-21 08:44:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003644399493267214,6.0
SOLUSDT,2026-08-21 08:46:00+00:00,-0.0414,MAE_KILL,ladder,2.0,0.0010680397535638674,339.0
ETHUSDT,2026-08-21 08:46:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.007346532187772306,2.0
SOLUSDT,2026-08-21 08:47:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.007722972312438205,5.0
BTCUSDT,2026-08-21 08:50:00+00:00,-0.0414,MAE_KILL,ladder,2.0,0.0005272400713106285,147.0
BTCUSDT,2026-08-21 08:50:00+00:00,-0.0414,MAE_KILL,ladder,2.0,1.1963646466193782e-05,145.0
BTCUSDT,2026-08-21 08:51:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.006092334539482163,2.0
NEARUSDT,2026-08-21 08:53:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0017554729450639443,2.0
BTCUSDT,2026-08-21 08:57:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.006013157995122447,2.0
ETHUSDT,2026-08-21 09:01:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.005942529538109091,8.0
XRPUSDT,2026-08-21 09:01:00+00:00,0.0031954656020034607,LADDER_RATCHET,ladder,2.0,0.0066096702349307404,4.0
ETHUSDT,2026-08-21 09:07:00+00:00,0.004141382689374164,TP,ladder,2.0,0.011980083111826476,3.0
XRPUSDT,2026-08-21 09:16:00+00:00,0.005264529131550037,LADDER_RATCHET,ladder,2.0,0.008281421766214795,3.0
BTCUSDT,2026-08-21 09:17:00+00:00,0.00343727230427878,LADDER_RATCHET,ladder,2.0,0.007447257140586526,6.0
BTCUSDT,2026-08-21 09:18:00+00:00,0.001506847092987731,LADDER_RATCHET,ladder,2.0,0.005144235154757379,9.0
BTCUSDT,2026-08-21 09:21:00+00:00,0.0008073620082882321,LADDER_RATCHET,ladder,2.0,0.002319418537338431,5.0
ETHUSDT,2026-08-21 09:23:00+00:00,0.0019162039648221022,LADDER_RATCHET,ladder,2.0,0.004345010549184304,5.0
BTCUSDT,2026-08-21 09:28:00+00:00,0.0002950598802670386,LADDER_RATCHET,ladder,2.0,0.0026579773396822656,8.0
ETHUSDT,2026-08-21 09:31:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003380284044140136,4.0
XRPUSDT,2026-08-21 09:32:00+00:00,0.004073128829233124,TP,ladder,2.0,0.01636589464455321,2.0
BTCUSDT,2026-08-21 09:38:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0017569500990211285,3.0
BTCUSDT,2026-08-21 09:44:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.006543017804768103,6.0
BTCUSDT,2026-08-21 09:44:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.006102259068634967,4.0
BTCUSDT,2026-08-21 09:49:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0023574015116533775,5.0
BTCUSDT,2026-08-21 09:49:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.001571267663976217,3.0
BTCUSDT,2026-08-21 09:51:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0019760291285122085,3.0
ETHUSDT,2026-08-21 09:53:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004405634224296619,3.0
XRPUSDT,2026-08-21 10:01:00+00:00,0.004421663483980457,LADDER_RATCHET,ladder,2.0,0.007992078647712064,4.0
XRPUSDT,2026-08-21 10:03:00+00:00,0.004870784688318107,LADDER_RATCHET,ladder,2.0,0.007570933276728176,2.0
XRPUSDT,2026-08-21 10:05:00+00:00,0.0020291164537031402,LADDER_RATCHET,ladder,2.0,0.004168432951815753,2.0
BTCUSDT,2026-08-21 10:07:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0019407112082823507,2.0
BTCUSDT,2026-08-21 10:17:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0016309412861138118,25.0
ETHUSDT,2026-08-21 10:21:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0022402234404677755,26.0
NEARUSDT,2026-08-21 10:22:00+00:00,0.0014452753193068097,LADDER_RATCHET,ladder,2.0,0.003815782500397528,14.0
SOLUSDT,2026-08-21 11:14:00+00:00,0.0011498971549343633,LADDER_RATCHET,ladder,2.0,0.003764695521993734,127.0
BTCUSDT,2026-08-21 11:15:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004144653294213751,111.0
BTCUSDT,2026-08-21 11:21:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004100590846140157,7.0
BTCUSDT,2026-08-21 11:21:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0025185078034995634,4.0
BTCUSDT,2026-08-21 11:29:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0037934515896521693,8.0
BTCUSDT,2026-08-21 11:32:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.009343959493147602,3.0
SOLUSDT,2026-08-21 11:34:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.010531534012668719,1.0
SOLUSDT,2026-08-21 11:35:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0037379653045832035,241.0
BTCUSDT,2026-08-21 11:45:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002009726243046767,8.0
BTCUSDT,2026-08-21 11:51:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0029470264191024872,16.0
BTCUSDT,2026-08-21 11:51:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003949259107548028,6.0
XRPUSDT,2026-08-21 11:59:00+00:00,0.002794674791640508,TP,ladder,2.0,0.007255936675461756,5.0
BTCUSDT,2026-08-21 12:03:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003852777058274555,12.0
SOLUSDT,2026-08-21 12:03:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0032116594312041093,4.0
BTCUSDT,2026-08-21 12:05:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0029164202667110515,2.0
SOLUSDT,2026-08-21 12:14:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0026680542024621343,9.0
ETHUSDT,2026-08-21 12:16:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002789658877815423,8.0
ETHUSDT,2026-08-21 12:39:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.0061433130942256,23.0
BTCUSDT,2026-08-21 12:41:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.006646858663921545,27.0
ETHUSDT,2026-08-21 12:42:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0037113367514492106,2.0
BTCUSDT,2026-08-21 12:46:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0022650100573691195,4.0
NEARUSDT,2026-08-21 12:47:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0023234936896023442,3.0
BTCUSDT,2026-08-21 12:51:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0019106805360254104,5.0
XRPUSDT,2026-08-21 13:29:00+00:00,0.0010449500200743315,LADDER_RATCHET,ladder,2.0,0.002450097283274533,125.0
NEARUSDT,2026-08-21 13:31:00+00:00,0.0033626025791324773,TP,ladder,2.0,0.011989768730683132,249.0
XRPUSDT,2026-08-21 13:35:00+00:00,0.0020812409812409685,LADDER_RATCHET,ladder,2.0,0.004473304473304622,4.0
NEARUSDT,2026-08-21 13:37:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0038169990860706985,4.0
XRPUSDT,2026-08-21 13:38:00+00:00,0.004331460755289189,TP,ladder,2.0,0.00974799624521631,3.0
BTCUSDT,2026-08-21 13:46:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0018160745884080911,55.0
XRPUSDT,2026-08-21 13:51:00+00:00,0.004158007182421325,LADDER_RATCHET,ladder,2.0,0.0095156937934953,9.0
BTCUSDT,2026-08-21 13:51:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.0066138885183568375,5.0
BTCUSDT,2026-08-21 13:52:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.0045765377800238306,63.0
BTCUSDT,2026-08-21 14:54:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002118284926791673,57.0
BTCUSDT,2026-08-21 15:00:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.001925097160481726,6.0
ETHUSDT,2026-08-21 15:07:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004233622401003076,7.0
BTCUSDT,2026-08-21 15:08:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0040894008930786405,75.0
BTCUSDT,2026-08-21 15:12:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002274482600336971,5.0
BTCUSDT,2026-08-21 15:16:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0034207525655644243,4.0
BTCUSDT,2026-08-21 15:17:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0029800923648332896,86.0
XRPUSDT,2026-08-21 15:23:00+00:00,0.0023929027032499493,LADDER_RATCHET,ladder,2.0,0.005669737774627928,14.0
BTCUSDT,2026-08-21 15:24:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0021695161708233323,6.0
BTCUSDT,2026-08-21 15:28:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.001696691323187364,12.0
BTCUSDT,2026-08-21 15:28:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0020978885891086763,5.0
SOLUSDT,2026-08-21 15:32:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0029653856636684805,7.0
SOLUSDT,2026-08-21 15:39:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003719621274924824,9.0
SOLUSDT,2026-08-21 15:39:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0037304885631075724,7.0
ETHUSDT,2026-08-21 15:52:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0015422192952475775,8.0
ETHUSDT,2026-08-21 16:47:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.001620394476495896,55.0
ETHUSDT,2026-08-21 16:52:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0032059678405249458,389.0
BTCUSDT,2026-08-21 17:04:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002091555923944829,12.0
XRPUSDT,2026-08-21 17:11:00+00:00,0.0003474724963024485,LADDER_RATCHET,ladder,2.0,0.0026237413132889215,89.0
BTCUSDT,2026-08-21 17:12:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0026309303996974774,8.0
XRPUSDT,2026-08-21 17:24:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.006330024456912775,37.0
ETHUSDT,2026-08-21 17:36:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.00219796595015458,25.0
BTCUSDT,2026-08-21 18:40:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0023686468813463235,75.0
XRPUSDT,2026-08-21 18:47:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.008480719048999743,3.0
NEARUSDT,2026-08-21 18:50:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.004731022751435205,3.0
BTCUSDT,2026-08-21 21:13:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0018128374124321365,345.0
BTCUSDT,2026-08-21 21:13:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004068712593781733,217.0
BTCUSDT,2026-08-21 21:27:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.007528518481315287,13.0
BTCUSDT,2026-08-21 21:27:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.007732267500647292,11.0
BTCUSDT,2026-08-21 21:31:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0031919066578814455,670.0
BTCUSDT,2026-08-21 21:31:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0024838307613281865,2.0
ETHUSDT,2026-08-21 21:33:00+00:00,0.002999360595549053,TP,ladder,2.0,0.007150688465383163,2.0
BTCUSDT,2026-08-21 21:36:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0044303109023782795,679.0
BTCUSDT,2026-08-21 21:41:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0016220662510280934,3.0
XRPUSDT,2026-08-21 21:46:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004416898197620562,273.0
BTCUSDT,2026-08-21 21:47:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0036370339930177045,11.0
ETHUSDT,2026-08-21 21:52:00+00:00,0.0035804451768305465,TP,ladder,2.0,0.008328215995793748,18.0
NEARUSDT,2026-08-21 21:52:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.008893886730729954,9.0
NEARUSDT,2026-08-21 21:53:00+00:00,0.0034839231038404327,LADDER_RATCHET,ladder,2.0,0.007246376811594198,26.0
BTCUSDT,2026-08-21 21:56:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0033437181584809817,3.0
BTCUSDT,2026-08-21 21:57:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.005797423821723146,11.0
SOLUSDT,2026-08-21 21:57:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002712892648488202,8.0
SOLUSDT,2026-08-21 22:01:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0017826453603185448,4.0
BTCUSDT,2026-08-21 22:08:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.004885442809442324,4.0
BTCUSDT,2026-08-21 22:11:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0022324582114114275,3.0
BTCUSDT,2026-08-21 22:16:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.001684291942240601,6.0
BTCUSDT,2026-08-21 22:17:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002684992685973093,22.0
BTCUSDT,2026-08-21 22:17:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004097545552365571,17.0
NEARUSDT,2026-08-21 22:21:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0026864007298899387,3.0
NEARUSDT,2026-08-21 22:29:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0015650242326333314,17.0
SOLUSDT,2026-08-21 22:31:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.0060621557409360925,9.0
BTCUSDT,2026-08-21 22:32:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.005586713178018035,3.0
XRPUSDT,2026-08-21 22:46:00+00:00,0.002573211187452273,LADDER_RATCHET,ladder,2.0,0.006523700464987059,12.0
BTCUSDT,2026-08-21 22:52:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0022262082761365784,6.0
ETHUSDT,2026-08-21 23:03:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0037655611517627115,11.0
ETHUSDT,2026-08-21 23:21:00+00:00,0.0004093450531424698,LADDER_RATCHET,ladder,2.0,0.0029021624264602007,61.0
BTCUSDT,2026-08-21 23:41:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0018244305042736505,69.0
SOLUSDT,2026-08-21 23:44:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002356428464802888,3.0
NEARUSDT,2026-08-21 23:52:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003931178843110246,7.0
BTCUSDT,2026-08-22 00:06:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.0064667068732877,14.0
BTCUSDT,2026-08-22 00:44:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.001691738740046386,36.0
BTCUSDT,2026-08-22 00:50:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0022569765767987858,6.0
NEARUSDT,2026-08-22 01:01:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004132856206844406,118.0
ETHUSDT,2026-08-22 01:05:00+00:00,0.0023500000000000005,TP,ladder,2.0,0.006465585884001568,14.0
SOLUSDT,2026-08-22 01:08:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.004230109428775459,7.0
BTCUSDT,2026-08-22 01:35:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0016407952156922763,27.0
BTCUSDT,2026-08-22 02:30:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.004727160489083805,55.0
SOLUSDT,2026-08-22 02:33:00+00:00,0.001975,LADDER_RATCHET,ladder,2.0,0.0047045420982679475,3.0
BTCUSDT,2026-08-22 02:46:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0031405478198872614,13.0
BTCUSDT,2026-08-22 02:58:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.001994390696416259,12.0
BTCUSDT,2026-08-22 03:08:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003241859005914889,10.0
BTCUSDT,2026-08-22 03:27:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0015725050794713766,311.0
BTCUSDT,2026-08-22 03:27:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0015024260172862424,246.0
BTCUSDT,2026-08-22 03:32:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.003279168496559875,24.0
SOLUSDT,2026-08-22 03:32:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0031490372205874,3.0
ETHUSDT,2026-08-22 04:39:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0031219504454828473,72.0
BTCUSDT,2026-08-22 04:43:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.001669139230111156,71.0
BTCUSDT,2026-08-22 04:43:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0019302466341483632,69.0
BTCUSDT,2026-08-22 04:43:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.0019684688923420827,4.0
ETHUSDT,2026-08-22 05:10:00+00:00,-0.0414,MAE_KILL,ladder,2.0,0.0018639622174072982,416.0
ETHUSDT,2026-08-22 05:10:00+00:00,-0.0414,MAE_KILL,ladder,2.0,0.0010765625989488691,245.0
ETHUSDT,2026-08-22 05:10:00+00:00,-0.0414,MAE_KILL,ladder,2.0,0.0007374280412958405,25.0
ETHUSDT,2026-08-22 05:10:00+00:00,-0.0414,MAE_KILL,ladder,2.0,0.0,23.0
BTCUSDT,2026-08-22 05:12:00+00:00,0.00010000000000000005,LADDER_RATCHET,ladder,2.0,0.002070263651861616,935.0
BTCUSDT,2026-08-22 05:12:00+00:00,0.0012250000000000002,LADDER_RATCHET,ladder,2.0,0.0037854848482874104,622.0
BTCUSDT,2026-08-22 05:16:00+00:00,0.0031763006112004687,TP,ladder,2.0,0.009514019198508281,1.0
BTCUSDT,2026-08-22 05:17:00+00:00,0.002073911960165228,LADDER_RATCHET,ladder,2.0,0.004696444120880018,6.0
SOLUSDT,2026-08-22 05:17:00+00:00,0.018189804044769723,LADDER_RATCHET,ladder,2.0,0.02938947188624257,4.0
